# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://waterdata.usgs.gov/nwis/help/?provisional for more information.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-07-16 17:32:33 EDT	(caas01)
#
# Data for the following 9 site(s) are contained in this file
#    USGS 430406089232901 DN-07/09E/23-1297
#    USGS 430427089284901 DN-07/09E/19-0064
#    USGS 430642089395301 DN-07/07E/04-6021
#    USGS 430658089385701 DN-07/07E/03-6023
#    USGS 430658089385901 DN-07/07E/03-6024
#    USGS 430659089385801 DN-07/07E/03-6022
#    USGS 430718089291501 DN-08/08E/36-1440
#    USGS 431233089103201 DN-09/11E/34-1355
#    USGS 431312089475301 DN-09/06E/29-0083
# -----------------------------------------------------------------------------------
#
# Data provided for site 430406089232901
#    DD parameter statistic   Description
#    01   72019     00001     Depth to water level, feet below land surface (Maximum)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	01_72019_00001	01_72019_00001_cd
USGS	430427089284901	2006-01-01	56.63	A
USGS	430427089284901	2006-01-02	56.64	A
USGS	430427089284901	2006-01-03	56.64	A
USGS	430427089284901	2006-01-04	56.62	A
USGS	430427089284901	2006-01-05	56.63	A
USGS	430427089284901	2006-01-06	56.71	A
USGS	430427089284901	2006-01-07	56.92	A
USGS	430427089284901	2006-01-08	57.01	A
USGS	430427089284901	2006-01-09	57.08	A
USGS	430427089284901	2006-01-10	56.97	A
USGS	430427089284901	2006-01-11	56.93	A
USGS	430427089284901	2006-01-12	57.01	A
USGS	430427089284901	2006-01-13	57.06	A
USGS	430427089284901	2006-01-14	57.07	A
USGS	430427089284901	2006-01-15	56.96	A
USGS	430427089284901	2006-01-16	57.02	A
USGS	430427089284901	2006-01-17	57.02	A
USGS	430427089284901	2006-01-18	57.00	A
USGS	430427089284901	2006-01-19	57.11	A
USGS	430427089284901	2006-01-20	57.16	A
USGS	430427089284901	2006-01-21	57.12	A
USGS	430427089284901	2006-01-22	57.05	A
USGS	430427089284901	2006-01-23	57.01	A
USGS	430427089284901	2006-01-24	57.05	A
USGS	430427089284901	2006-01-25	57.11	A
USGS	430427089284901	2006-01-26	57.15	A
USGS	430427089284901	2006-01-27	57.05	A
USGS	430427089284901	2006-01-28	57.16	A
USGS	430427089284901	2006-01-29	57.08	A
USGS	430427089284901	2006-01-30	57.11	A
USGS	430427089284901	2006-01-31	57.15	A
USGS	430427089284901	2006-02-01	57.08	A
USGS	430427089284901	2006-02-02	57.08	A
USGS	430427089284901	2006-02-03	57.11	A
USGS	430427089284901	2006-02-04	57.13	A
USGS	430427089284901	2006-02-05	57.14	A
USGS	430427089284901	2006-02-06	57.12	A
USGS	430427089284901	2006-02-07	57.18	A
USGS	430427089284901	2006-02-08	57.16	A
USGS	430427089284901	2006-02-09	57.13	A
USGS	430427089284901	2006-02-10	57.18	A
USGS	430427089284901	2006-02-11	57.18	A
USGS	430427089284901	2006-02-12	57.12	A
USGS	430427089284901	2006-02-13	57.10	A
USGS	430427089284901	2006-02-14	57.16	A
USGS	430427089284901	2006-02-15	57.23	A
USGS	430427089284901	2006-02-16	57.19	A
USGS	430427089284901	2006-02-17	57.26	A
USGS	430427089284901	2006-02-18	57.13	A
USGS	430427089284901	2006-02-19	57.00	A
USGS	430427089284901	2006-02-20	57.10	A
USGS	430427089284901	2006-02-21	57.29	A
USGS	430427089284901	2006-02-22	57.42	A
USGS	430427089284901	2006-02-23	57.50	A
USGS	430427089284901	2006-02-24	57.33	A
USGS	430427089284901	2006-02-25	57.47	A
USGS	430427089284901	2006-02-26	57.35	A
USGS	430427089284901	2006-02-27	57.35	A
USGS	430427089284901	2006-02-28	57.37	A
USGS	430427089284901	2006-03-01	57.32	A
USGS	430427089284901	2006-03-02	57.52	A
USGS	430427089284901	2006-03-03	57.59	A
USGS	430427089284901	2006-03-04	57.64	A
USGS	430427089284901	2006-03-05	57.55	A
USGS	430427089284901	2006-03-06	57.56	A
USGS	430427089284901	2006-03-07	57.57	A
USGS	430427089284901	2006-03-08	57.50	A
USGS	430427089284901	2006-03-09	57.46	A
USGS	430427089284901	2006-03-10	57.59	A
USGS	430427089284901	2006-03-11	57.59	A
USGS	430427089284901	2006-03-12	57.68	A
USGS	430427089284901	2006-03-13	57.57	A
USGS	430427089284901	2006-03-14	57.58	A
USGS	430427089284901	2006-03-15	57.75	A
USGS	430427089284901	2006-03-16	57.68	A
USGS	430427089284901	2006-03-17	57.73	A
USGS	430427089284901	2006-03-18	57.70	A
USGS	430427089284901	2006-03-19	57.68	A
USGS	430427089284901	2006-03-20	57.61	A
USGS	430427089284901	2006-03-21	57.63	A
USGS	430427089284901	2006-03-22	57.68	A
USGS	430427089284901	2006-03-23	57.72	A
USGS	430427089284901	2006-03-24	57.74	A
USGS	430427089284901	2006-03-25	57.72	A
USGS	430427089284901	2006-03-26	57.88	A
USGS	430427089284901	2006-03-27	57.76	A
USGS	430427089284901	2006-03-28	57.83	A
USGS	430427089284901	2006-03-29	57.93	A
USGS	430427089284901	2006-03-30	57.70	A
USGS	430427089284901	2006-03-31	57.77	A
USGS	430427089284901	2006-04-01	57.85	A
USGS	430427089284901	2006-04-02	57.84	A
USGS	430427089284901	2006-04-03	57.74	A
USGS	430427089284901	2006-04-04	58.00	A
USGS	430427089284901	2006-04-05	57.85	A
USGS	430427089284901	2006-04-06	57.76	A
USGS	430427089284901	2006-04-07	57.81	A
USGS	430427089284901	2006-04-08	57.91	A
USGS	430427089284901	2006-04-09	57.70	A
USGS	430427089284901	2006-04-10	57.57	A
USGS	430427089284901	2006-04-11	57.57	A
USGS	430427089284901	2006-04-12	58.08	A
USGS	430427089284901	2006-04-13	57.96	A
USGS	430427089284901	2006-04-14	58.02	A
USGS	430427089284901	2006-04-15	58.05	A
USGS	430427089284901	2006-04-16	57.79	A
USGS	430427089284901	2006-04-17	57.72	A
USGS	430427089284901	2006-04-18	57.78	A
USGS	430427089284901	2006-04-19	57.98	A
USGS	430427089284901	2006-04-20	57.70	A
USGS	430427089284901	2006-04-21	57.62	A
USGS	430427089284901	2006-04-22	58.10	A
USGS	430427089284901	2006-04-23	58.02	A
USGS	430427089284901	2006-04-24	57.98	A
USGS	430427089284901	2006-04-25	57.72	A
USGS	430427089284901	2006-04-26	57.73	A
USGS	430427089284901	2006-04-27	57.65	A
USGS	430427089284901	2006-04-28	57.95	A
USGS	430427089284901	2006-04-29	57.71	A
USGS	430427089284901	2006-04-30	57.70	A
USGS	430427089284901	2006-05-01	57.69	A
USGS	430427089284901	2006-05-02	57.70	A
USGS	430427089284901	2006-05-03	57.77	A
USGS	430427089284901	2006-05-04	57.74	A
USGS	430427089284901	2006-05-05	57.68	A
USGS	430427089284901	2006-05-06	57.88	A
USGS	430427089284901	2006-05-07	57.70	A
USGS	430427089284901	2006-05-08	57.88	A
USGS	430427089284901	2006-05-09	57.74	A
USGS	430427089284901	2006-05-10	57.73	A
USGS	430427089284901	2006-05-11	57.72	A
USGS	430427089284901	2006-05-12	57.71	A
USGS	430427089284901	2006-05-13	57.65	A
USGS	430427089284901	2006-05-14	57.65	A
USGS	430427089284901	2006-05-15	57.62	A
USGS	430427089284901	2006-05-16	57.54	A
USGS	430427089284901	2006-05-17	57.45	A
USGS	430427089284901	2006-05-18	57.41	A
USGS	430427089284901	2006-05-19	57.38	A
USGS	430427089284901	2006-05-20	57.44	A
USGS	430427089284901	2006-05-21	57.31	A
USGS	430427089284901	2006-05-22	57.59	A
USGS	430427089284901	2006-05-23	57.23	A
USGS	430427089284901	2006-05-24	57.41	A
USGS	430427089284901	2006-05-25	57.39	A
USGS	430427089284901	2006-05-26	57.51	A
USGS	430427089284901	2006-05-27	57.54	A
USGS	430427089284901	2006-05-28	57.45	A
USGS	430427089284901	2006-05-29	57.37	A
USGS	430427089284901	2006-05-30	57.71	A
USGS	430427089284901	2006-05-31	57.71	A
USGS	430427089284901	2006-06-01	57.66	A
USGS	430427089284901	2006-06-02	57.67	A
USGS	430427089284901	2006-06-03	57.70	A
USGS	430427089284901	2006-06-04	57.82	A
USGS	430427089284901	2006-06-05	57.45	A
USGS	430427089284901	2006-06-06	57.77	A
USGS	430427089284901	2006-06-07	57.76	A
USGS	430427089284901	2006-06-08	57.73	A
USGS	430427089284901	2006-06-09	57.63	A
USGS	430427089284901	2006-06-10	57.78	A
USGS	430427089284901	2006-06-11	57.82	A
USGS	430427089284901	2006-06-12	57.78	A
USGS	430427089284901	2006-06-13	57.80	A
USGS	430427089284901	2006-06-14	57.90	A
USGS	430427089284901	2006-06-15	57.89	A
USGS	430427089284901	2006-06-16	57.52	A
USGS	430427089284901	2006-06-17	57.82	A
USGS	430427089284901	2006-06-18	57.96	A
USGS	430427089284901	2006-06-19	57.88	A
USGS	430427089284901	2006-06-20	57.97	A
USGS	430427089284901	2006-06-21	58.02	A
USGS	430427089284901	2006-06-22	57.96	A
USGS	430427089284901	2006-06-23	57.89	A
USGS	430427089284901	2006-06-24	57.88	A
USGS	430427089284901	2006-06-25	57.98	A
USGS	430427089284901	2006-06-26	57.95	A
USGS	430427089284901	2006-06-27	57.86	A
USGS	430427089284901	2006-06-28	57.99	A
USGS	430427089284901	2006-06-29	58.02	A
USGS	430427089284901	2006-06-30	57.76	A
USGS	430427089284901	2006-07-01	58.09	A
USGS	430427089284901	2006-07-02	58.14	A
USGS	430427089284901	2006-07-03	58.10	A
USGS	430427089284901	2006-07-04	58.09	A
USGS	430427089284901	2006-07-05	58.12	A
USGS	430427089284901	2006-07-06	58.14	A
USGS	430427089284901	2006-07-07	57.88	A
USGS	430427089284901	2006-07-08	58.23	A
USGS	430427089284901	2006-07-09	58.31	A
USGS	430427089284901	2006-07-10	58.38	A
USGS	430427089284901	2006-07-11	58.31	A
USGS	430427089284901	2006-07-12	58.14	A
USGS	430427089284901	2006-07-13	58.20	A
USGS	430427089284901	2006-07-14	58.23	A
USGS	430427089284901	2006-07-15	58.27	A
USGS	430427089284901	2006-07-16	58.21	A
USGS	430427089284901	2006-07-17	57.98	A
USGS	430427089284901	2006-07-18	58.29	A
USGS	430427089284901	2006-07-19	58.03	A
USGS	430427089284901	2006-07-20	58.04	A
USGS	430427089284901	2006-07-21	57.97	A
USGS	430427089284901	2006-07-22	57.96	A
USGS	430427089284901	2006-07-23	57.96	A
USGS	430427089284901	2006-07-24	57.98	A
USGS	430427089284901	2006-07-25	58.02	A
USGS	430427089284901	2006-07-26	58.00	A
USGS	430427089284901	2006-07-27	58.01	A
USGS	430427089284901	2006-07-28	58.03	A
USGS	430427089284901	2006-07-29	58.03	A
USGS	430427089284901	2006-07-30	58.03	A
USGS	430427089284901	2006-07-31	58.03	A
USGS	430427089284901	2006-08-01	58.03	A
USGS	430427089284901	2006-08-02	58.08	A
USGS	430427089284901	2006-08-03	58.11	A
USGS	430427089284901	2006-08-04	58.12	A
USGS	430427089284901	2006-08-05	58.12	A
USGS	430427089284901	2006-08-06	58.15	A
USGS	430427089284901	2006-08-07	58.14	A
USGS	430427089284901	2006-08-08	58.16	A
USGS	430427089284901	2006-08-09	58.13	A
USGS	430427089284901	2006-08-10	58.13	A
USGS	430427089284901	2006-08-11	58.16	A
USGS	430427089284901	2006-08-12	58.18	A
USGS	430427089284901	2006-08-13	58.18	A
USGS	430427089284901	2006-08-14	58.22	A
USGS	430427089284901	2006-08-15	58.23	A
USGS	430427089284901	2006-08-16	58.27	A
USGS	430427089284901	2006-08-17	58.27	A
USGS	430427089284901	2006-08-18	58.27	A
USGS	430427089284901	2006-08-19	58.25	A
USGS	430427089284901	2006-08-20	58.26	A
USGS	430427089284901	2006-08-21	58.27	A
USGS	430427089284901	2006-08-22	58.27	A
USGS	430427089284901	2006-08-23	58.26	A
USGS	430427089284901	2006-08-24	58.27	A
USGS	430427089284901	2006-08-25	58.27	A
USGS	430427089284901	2006-08-26	58.27	A
USGS	430427089284901	2006-08-27	58.28	A
USGS	430427089284901	2006-08-28	58.28	A
USGS	430427089284901	2006-08-29	58.28	A
USGS	430427089284901	2006-08-30	58.32	A
USGS	430427089284901	2006-08-31	58.32	A
USGS	430427089284901	2006-09-01	58.32	A
USGS	430427089284901	2006-09-02	58.32	A
USGS	430427089284901	2006-09-03	58.30	A
USGS	430427089284901	2006-09-04	58.30	A
USGS	430427089284901	2006-09-05	58.29	A
USGS	430427089284901	2006-09-06	58.30	A
USGS	430427089284901	2006-09-07	58.28	A
USGS	430427089284901	2006-09-08	58.31	A
USGS	430427089284901	2006-09-09	58.31	A
USGS	430427089284901	2006-09-10	58.30	A
USGS	430427089284901	2006-09-11	58.29	A
USGS	430427089284901	2006-09-12	58.27	A
USGS	430427089284901	2006-09-13	58.27	A
USGS	430427089284901	2006-09-14	58.27	A
USGS	430427089284901	2006-09-15	58.27	A
USGS	430427089284901	2006-09-16	58.24	A
USGS	430427089284901	2006-09-17	58.20	A
USGS	430427089284901	2006-09-18	58.20	A
USGS	430427089284901	2006-09-19	58.22	A
USGS	430427089284901	2006-09-20	58.22	A
USGS	430427089284901	2006-09-21	58.21	A
USGS	430427089284901	2006-09-22	58.18	A
USGS	430427089284901	2006-09-23	58.13	A
USGS	430427089284901	2006-09-24	58.17	A
USGS	430427089284901	2006-09-25	58.15	A
USGS	430427089284901	2006-09-26	58.13	A
USGS	430427089284901	2006-09-27	58.18	A
USGS	430427089284901	2006-09-28	58.18	A
USGS	430427089284901	2006-09-29	58.18	A
USGS	430427089284901	2006-09-30	58.15	A
USGS	430427089284901	2006-10-01	58.15	A
USGS	430427089284901	2006-10-02	58.17	A
USGS	430427089284901	2006-10-03	58.17	A
USGS	430427089284901	2006-10-04	58.23	A
USGS	430427089284901	2006-10-05	58.21	A
USGS	430427089284901	2006-10-06	58.18	A
USGS	430427089284901	2006-10-07	58.13	A
USGS	430427089284901	2006-10-08	58.12	A
USGS	430427089284901	2006-10-09	58.15	A
USGS	430427089284901	2006-10-10	58.13	A
USGS	430427089284901	2006-10-11	58.03	A
USGS	430427089284901	2006-10-12	58.02	A
USGS	430427089284901	2006-10-13	58.03	A
USGS	430427089284901	2006-10-14	58.10	A
USGS	430427089284901	2006-10-15	58.07	A
USGS	430427089284901	2006-10-16	58.04	A
USGS	430427089284901	2006-10-17	58.02	A
USGS	430427089284901	2006-10-18	58.02	A
USGS	430427089284901	2006-10-19	58.01	A
USGS	430427089284901	2006-10-20	57.98	A
USGS	430427089284901	2006-10-21	57.98	A
USGS	430427089284901	2006-10-22	57.96	A
USGS	430427089284901	2006-10-23	57.96	A
USGS	430427089284901	2006-10-24	57.96	A
USGS	430427089284901	2006-10-25	57.94	A
USGS	430427089284901	2006-10-26	57.94	A
USGS	430427089284901	2006-10-27	57.92	A
USGS	430427089284901	2006-10-28	57.92	A
USGS	430427089284901	2006-10-29	57.92	A
USGS	430427089284901	2006-10-30	57.91	A
USGS	430427089284901	2006-10-31	57.90	A
USGS	430427089284901	2006-11-01	57.90	A
USGS	430427089284901	2006-11-02	57.87	A
USGS	430427089284901	2006-11-03	57.87	A
USGS	430427089284901	2006-11-04	57.87	A
USGS	430427089284901	2006-11-05	57.87	A
USGS	430427089284901	2006-11-06	57.85	A
USGS	430427089284901	2006-11-07	57.81	A
USGS	430427089284901	2006-11-08	57.82	A
USGS	430427089284901	2006-11-09	57.87	A
USGS	430427089284901	2006-11-10	57.87	A
USGS	430427089284901	2006-11-11	57.83	A
USGS	430427089284901	2006-11-12	57.81	A
USGS	430427089284901	2006-11-13	57.80	A
USGS	430427089284901	2006-11-14	57.79	A
USGS	430427089284901	2006-11-15	57.78	A
USGS	430427089284901	2006-11-16	57.78	A
USGS	430427089284901	2006-11-17	57.77	A
USGS	430427089284901	2006-11-18	57.77	A
USGS	430427089284901	2006-11-19	57.77	A
USGS	430427089284901	2006-11-20	57.75	A
USGS	430427089284901	2006-11-21	57.74	A
USGS	430427089284901	2006-11-22	57.74	A
USGS	430427089284901	2006-11-23	57.74	A
USGS	430427089284901	2006-11-24	57.73	A
USGS	430427089284901	2006-11-25	57.68	A
USGS	430427089284901	2006-11-26	57.67	A
USGS	430427089284901	2006-11-27	57.68	A
USGS	430427089284901	2006-11-28	57.67	A
USGS	430427089284901	2007-02-01	57.82	A
USGS	430427089284901	2007-02-02	57.83	A
USGS	430427089284901	2007-02-03	57.90	A
USGS	430427089284901	2007-02-04	57.92	A
USGS	430427089284901	2007-02-05	57.94	A
USGS	430427089284901	2007-02-06	57.94	A
USGS	430427089284901	2007-02-07	57.93	A
USGS	430427089284901	2007-02-08	57.93	A
USGS	430427089284901	2007-02-09	57.93	A
USGS	430427089284901	2007-02-10	57.94	A
USGS	430427089284901	2007-02-11	57.94	A
USGS	430427089284901	2007-02-12	57.99	A
USGS	430427089284901	2007-02-13	57.99	A
USGS	430427089284901	2007-02-14	58.00	A
USGS	430427089284901	2007-02-15	58.00	A
USGS	430427089284901	2007-02-16	58.00	A
USGS	430427089284901	2007-02-17	58.04	A
USGS	430427089284901	2007-02-18	58.04	A
USGS	430427089284901	2007-02-19	58.04	A
USGS	430427089284901	2007-02-20	58.03	A
USGS	430427089284901	2007-02-21	58.03	A
USGS	430427089284901	2007-02-22	58.08	A
USGS	430427089284901	2007-02-23	58.08	A
USGS	430427089284901	2007-02-24	58.08	A
USGS	430427089284901	2007-02-25	58.04	A
USGS	430427089284901	2007-02-26	58.08	A
USGS	430427089284901	2007-02-27	58.08	A
USGS	430427089284901	2007-02-28	58.08	A
USGS	430427089284901	2007-03-01	58.08	A
USGS	430427089284901	2007-03-02	58.08	A
USGS	430427089284901	2007-03-03	58.18	A
USGS	430427089284901	2007-03-04	58.18	A
USGS	430427089284901	2007-03-05	58.20	A
USGS	430427089284901	2007-03-06	58.20	A
USGS	430427089284901	2007-03-07	58.17	A
USGS	430427089284901	2007-03-08	58.17	A
USGS	430427089284901	2007-03-09	58.17	A
USGS	430427089284901	2007-03-10	58.18	A
USGS	430427089284901	2007-03-11	58.20	A
USGS	430427089284901	2007-03-12	58.19	A
USGS	430427089284901	2007-03-13	58.18	A
USGS	430427089284901	2007-03-14	58.17	A
USGS	430427089284901	2007-03-15	58.19	A
USGS	430427089284901	2007-03-16	58.19	A
USGS	430427089284901	2007-03-17	58.18	A
USGS	430427089284901	2007-03-18	58.18	A
USGS	430427089284901	2007-03-19	58.16	A
USGS	430427089284901	2007-03-20	58.16	A
USGS	430427089284901	2007-03-21	58.11	A
USGS	430427089284901	2007-03-22	58.04	A
USGS	430427089284901	2007-03-23	58.04	A
USGS	430427089284901	2007-03-24	58.04	A
USGS	430427089284901	2007-03-25	58.04	A
USGS	430427089284901	2007-03-26	58.02	A
USGS	430427089284901	2007-03-27	58.02	A
USGS	430427089284901	2007-03-28	58.02	A
USGS	430427089284901	2007-03-29	58.02	A
USGS	430427089284901	2007-03-30	58.02	A
USGS	430427089284901	2007-03-31	58.01	A
USGS	430427089284901	2007-04-01	57.93	A
USGS	430427089284901	2007-04-02	57.93	A
USGS	430427089284901	2007-04-03	57.91	A
USGS	430427089284901	2007-04-04	57.89	A
USGS	430427089284901	2007-04-05	57.89	A
USGS	430427089284901	2007-04-06	57.88	A
USGS	430427089284901	2007-04-07	57.84	A
USGS	430427089284901	2007-04-08	57.84	A
USGS	430427089284901	2007-04-09	57.82	A
USGS	430427089284901	2007-04-10	57.79	A
USGS	430427089284901	2007-04-11	57.79	A
USGS	430427089284901	2007-04-12	57.73	A
USGS	430427089284901	2007-04-13	57.73	A
USGS	430427089284901	2007-04-14	57.71	A
USGS	430427089284901	2007-04-15	57.58	A
USGS	430427089284901	2007-04-16	57.58	A
USGS	430427089284901	2007-04-17	57.57	A
USGS	430427089284901	2007-04-18	57.57	A
USGS	430427089284901	2007-04-19	57.57	A
USGS	430427089284901	2007-04-20	57.51	A
USGS	430427089284901	2007-04-21	57.51	A
USGS	430427089284901	2007-04-22	57.43	A
USGS	430427089284901	2007-04-23	57.45	A
USGS	430427089284901	2007-04-24	57.45	A
USGS	430427089284901	2007-04-25	57.42	A
USGS	430427089284901	2007-04-26	57.38	A
USGS	430427089284901	2007-04-27	57.36	A
USGS	430427089284901	2007-04-28	57.36	A
USGS	430427089284901	2007-04-29	57.34	A
USGS	430427089284901	2007-04-30	57.33	A
USGS	430427089284901	2007-05-01	57.31	A
USGS	430427089284901	2007-05-02	57.32	A
USGS	430427089284901	2007-05-03	57.30	A
USGS	430427089284901	2007-05-04	57.25	A
USGS	430427089284901	2007-05-05	57.22	A
USGS	430427089284901	2007-05-06	57.21	A
USGS	430427089284901	2007-05-07	57.15	A
USGS	430427089284901	2007-05-08	57.14	A
USGS	430427089284901	2007-05-09	57.12	A
USGS	430427089284901	2007-05-10	57.13	A
USGS	430427089284901	2007-05-11	57.14	A
USGS	430427089284901	2007-05-12	57.15	A
USGS	430427089284901	2007-05-13	57.17	A
USGS	430427089284901	2007-05-14	57.11	A
USGS	430427089284901	2007-05-15	57.10	A
USGS	430427089284901	2007-05-16	57.10	A
USGS	430427089284901	2007-05-17	57.11	A
USGS	430427089284901	2007-05-18	57.09	A
USGS	430427089284901	2007-05-19	57.03	A
USGS	430427089284901	2007-05-20	57.01	A
USGS	430427089284901	2007-05-21	57.00	A
USGS	430427089284901	2007-05-22	57.00	A
USGS	430427089284901	2007-05-23	57.00	A
USGS	430427089284901	2007-05-24	57.05	A
USGS	430427089284901	2007-05-25	57.05	A
USGS	430427089284901	2007-05-26	56.94	A
USGS	430427089284901	2007-05-27	56.89	A
USGS	430427089284901	2007-05-28	56.89	A
USGS	430427089284901	2007-05-29	56.89	A
USGS	430427089284901	2007-05-30	56.89	A
USGS	430427089284901	2007-05-31	56.89	A
USGS	430427089284901	2007-06-01	56.87	A
USGS	430427089284901	2007-06-02	56.82	A
USGS	430427089284901	2007-06-03	56.78	A
USGS	430427089284901	2007-06-04	56.78	A
USGS	430427089284901	2007-06-05	56.78	A
USGS	430427089284901	2007-06-06	56.76	A
USGS	430427089284901	2007-06-07	56.68	A
USGS	430427089284901	2007-06-08	56.78	A
USGS	430427089284901	2007-06-09	56.75	A
USGS	430427089284901	2007-06-10	56.69	A
USGS	430427089284901	2007-06-11	56.68	A
USGS	430427089284901	2007-06-12	56.68	A
USGS	430427089284901	2007-06-13	56.68	A
USGS	430427089284901	2007-06-14	56.70	A
USGS	430427089284901	2007-06-15	56.70	A
USGS	430427089284901	2007-06-16	56.69	A
USGS	430427089284901	2007-06-17	56.68	A
USGS	430427089284901	2007-06-18	56.65	A
USGS	430427089284901	2007-06-19	56.71	A
USGS	430427089284901	2007-06-20	56.71	A
USGS	430427089284901	2007-06-21	56.68	A
USGS	430427089284901	2007-06-22	56.67	A
USGS	430427089284901	2007-06-23	56.65	A
USGS	430427089284901	2007-06-24	56.59	A
USGS	430427089284901	2007-06-25	56.58	A
USGS	430427089284901	2007-06-26	56.58	A
USGS	430427089284901	2007-06-27	56.59	A
USGS	430427089284901	2007-06-28	56.59	A
USGS	430427089284901	2007-06-29	56.58	A
USGS	430427089284901	2007-06-30	56.57	A
USGS	430427089284901	2007-07-01	56.61	A
USGS	430427089284901	2007-07-02	56.61	A
USGS	430427089284901	2007-07-03	56.58	A
USGS	430427089284901	2007-07-04	56.55	A
USGS	430427089284901	2007-07-05	56.57	A
USGS	430427089284901	2007-07-06	56.57	A
USGS	430427089284901	2007-07-07	56.56	A
USGS	430427089284901	2007-07-08	56.63	A
USGS	430427089284901	2007-07-09	56.63	A
USGS	430427089284901	2007-07-10	56.65	A
USGS	430427089284901	2007-07-11	56.68	A
USGS	430427089284901	2007-07-12	56.65	A
USGS	430427089284901	2007-07-13	56.65	A
USGS	430427089284901	2007-07-14	56.71	A
USGS	430427089284901	2007-07-15	56.72	A
USGS	430427089284901	2007-07-16	56.74	A
USGS	430427089284901	2007-07-17	56.72	A
USGS	430427089284901	2007-07-18	56.73	A
USGS	430427089284901	2007-07-19	56.80	A
USGS	430427089284901	2007-07-20	56.86	A
USGS	430427089284901	2007-07-21	56.87	A
USGS	430427089284901	2007-07-22	56.90	A
USGS	430427089284901	2007-07-23	56.93	A
USGS	430427089284901	2007-07-24	56.96	A
USGS	430427089284901	2007-07-25	56.96	A
USGS	430427089284901	2007-07-26	56.98	A
USGS	430427089284901	2007-07-27	56.98	A
USGS	430427089284901	2007-07-28	57.00	A
USGS	430427089284901	2007-07-29	57.00	A
USGS	430427089284901	2007-07-30	57.04	A
USGS	430427089284901	2007-07-31	57.04	A
USGS	430427089284901	2007-08-01	57.07	A
USGS	430427089284901	2007-08-02	57.07	A
USGS	430427089284901	2007-08-03	57.09	A
USGS	430427089284901	2007-08-04	57.12	A
USGS	430427089284901	2007-08-05	57.08	A
USGS	430427089284901	2007-08-06	57.03	A
USGS	430427089284901	2007-08-07	57.04	A
USGS	430427089284901	2007-08-08	57.08	A
USGS	430427089284901	2007-08-09	57.05	A
USGS	430427089284901	2007-08-10	57.04	A
USGS	430427089284901	2007-08-11	57.04	A
USGS	430427089284901	2007-08-12	57.02	A
USGS	430427089284901	2007-08-13	56.99	A
USGS	430427089284901	2007-08-14	56.99	A
USGS	430427089284901	2007-08-15	56.99	A
USGS	430427089284901	2007-08-16	56.95	A
USGS	430427089284901	2007-08-17	56.93	A
USGS	430427089284901	2007-08-18	56.94	A
USGS	430427089284901	2007-08-19	56.83	A
USGS	430427089284901	2007-08-20	56.76	A
USGS	430427089284901	2007-08-21	56.74	A
USGS	430427089284901	2007-08-22	56.74	A
USGS	430427089284901	2007-08-23	56.67	A
USGS	430427089284901	2007-08-24	56.63	A
USGS	430427089284901	2007-08-25	56.60	A
USGS	430427089284901	2007-08-26	56.59	A
USGS	430427089284901	2007-08-27	56.54	A
USGS	430427089284901	2007-08-28	56.43	A
USGS	430427089284901	2007-08-29	56.43	A
USGS	430427089284901	2007-08-30	56.43	A
