Daily Date,M6888_Rain_inpd,OH515_EPT_mmpd,TA613_AIRT_MIN_C,TA613_AIRT_Max_C
5/8/2010,0,5.51,24.79,32.43
5/9/2010,0,5.94,23.17,32.1
5/10/2010,0,5.21,24.61,30.75
5/11/2010,0,4.92,23.91,29.53
5/12/2010,0,5.03,22.59,28.77
5/13/2010,0,5.4,22.37,29.25
5/14/2010,0,5.44,23.09,29.58
5/15/2010,0,5.36,23.01,29.94
5/16/2010,0,2.75,24.29,28.66
5/17/2010,0.31,4.04,23.86,29.18
5/18/2010,0.26,4.54,23.22,31.4
5/19/2010,0.26,1.78,22.5,27.87
5/20/2010,0,5.42,23.17,30.69
5/21/2010,0,5.66,23.97,31.37
5/22/2010,0,5.87,23.18,30.68
5/23/2010,0,5.89,22.97,31.48
5/24/2010,0,5.5,22.83,30.79
5/25/2010,0.19,5.63,23,31.61
5/26/2010,0.08,4.41,22.91,29.37
5/27/2010,0,5.51,22.55,31.51
5/28/2010,0.94,5.07,22.28,32.19
5/29/2010,1.14,5.33,22.51,31.71
5/30/2010,0,4.77,24.15,31.59
5/31/2010,0,4.41,25.12,31.94
6/1/2010,0,4.73,24.65,31.09
6/2/2010,0,4.34,24.5,30.95
6/3/2010,0,4.62,24.35,32.76
6/4/2010,0,5.18,24.64,33.24
6/5/2010,0.13,5.12,26.62,34.3
6/6/2010,0.01,5.2,26.79,34.69
6/7/2010,0,5.48,26.17,33.96
6/8/2010,1.78,4.69,23.35,33.82
6/9/2010,0,5.57,25.03,32.93
6/10/2010,0,5.64,24.81,34
6/11/2010,1.29,5.25,24.78,34.53
6/12/2010,0,5.44,26.15,33.75
6/13/2010,1.08,5.23,26.3,32.66
6/14/2010,0,5.12,26.47,34.01
6/15/2010,0.55,5.12,23.5,34.74
6/16/2010,0,4.45,25.52,33.91
6/17/2010,0.04,5.14,23.86,33.53
6/18/2010,0.01,4.22,24.57,31.87
6/19/2010,0.05,2.93,24.77,32.49
6/20/2010,0.21,5.66,24.57,33.03
6/21/2010,0.01,6,25.97,33.5
6/22/2010,0,5.46,26.42,33.21
6/23/2010,0,5.38,26.07,32.67
6/24/2010,0,5.78,25.45,32.81
6/25/2010,0.1,5.61,26.13,33.6
6/26/2010,0,4.07,26.68,32.72
6/27/2010,0,3.7,25.54,32.97
6/28/2010,0,4.54,26.26,33.51
6/29/2010,0.02,4.13,26.48,32.64
6/30/2010,0.07,2.32,24.68,31.14
7/1/2010,0,5.2,24.73,33.84
7/2/2010,0.63,3.14,23.84,32
7/3/2010,0.49,2.26,23.96,31.04
7/4/2010,0.64,3.03,23.08,30.45
7/5/2010,0.44,2.49,24.43,30.94
7/6/2010,0,3.14,24.31,31.95
7/7/2010,0,5.2,25.09,33.07
7/8/2010,2.34,3.83,24.23,32.82
7/9/2010,0,5.87,25.66,34.11
7/10/2010,0.01,5.46,26.18,34.72
7/11/2010,0,5.83,25.86,33.15
7/12/2010,0,5.5,25.53,32.87
7/13/2010,0.11,4.9,26.16,33.89
7/14/2010,0.13,2.26,24.89,30.4
7/15/2010,0.3,4.35,24.55,32.97
7/16/2010,0.03,5.42,24,32.1
7/17/2010,0,5.16,26.29,32.26
7/18/2010,0,4.62,25.77,32.93
7/19/2010,0.04,4.86,26.63,32.35
7/20/2010,0.14,4.88,25.29,32.15
7/21/2010,0,5.31,26.3,32.73
7/22/2010,0.01,5.4,25.89,32.53
7/23/2010,0.54,1.91,24.82,30.47
7/24/2010,0,5.27,26.34,33.19
7/25/2010,0.75,3.57,25.47,30.04
7/26/2010,0,4.62,26.08,33.53
7/27/2010,0,4.71,26.54,33.95
7/28/2010,0,5.76,26.01,34.18
7/29/2010,0,5.92,26.83,33.95
7/30/2010,0,5.18,27.1,33.45
7/31/2010,0,5.03,27.11,34.47
8/1/2010,0.13,4.99,26.92,33.92
8/2/2010,0.04,4.15,25.99,32.11
8/3/2010,0.01,3.48,25.82,31.95
8/4/2010,0.86,3.53,24.05,31.82
8/5/2010,0.05,4.56,24.81,31.95
8/6/2010,0,4.69,25.91,33
8/7/2010,0,4.3,26.56,33.41
8/8/2010,0.83,2.49,23.36,31.29
8/9/2010,0.21,2.99,24.69,29.72
8/10/2010,0.86,1.44,23.7,26.91
8/11/2010,0,5.59,25.08,33.17
8/12/2010,0,5.78,26.65,34.7
8/13/2010,0.16,5.61,26.94,35.37
8/14/2010,0.3,5.44,25.76,35.12
8/15/2010,0.98,4,23.3,34.17
8/16/2010,0,4.3,26.94,33.23
8/17/2010,0.01,4.71,26.83,32.99
8/18/2010,0,5.2,27.06,33.68
8/19/2010,0.43,5.14,25.23,34.21
8/20/2010,0,4.92,25.74,34.39
8/21/2010,0.69,4.93,24.18,33.69
8/22/2010,0.01,2.95,25.86,31.58
8/23/2010,0.03,3.25,26.08,30.58
8/24/2010,0.09,2.45,26.2,31.93
8/25/2010,0,2.34,24.7,32.27
8/26/2010,0,3.72,24.78,32.53
8/27/2010,0,4.39,25.82,33.58
8/28/2010,0.06,5.08,26.53,33.36
8/29/2010,0.26,3.56,26.02,31.74
8/30/2010,0.49,3.36,24.56,31.4
8/31/2010,0.04,5.05,25.4,31.85
9/1/2010,0,4.69,25.88,31.66
9/2/2010,0,5.4,24.31,32.84
9/3/2010,0.25,4.19,25.89,32.54
9/4/2010,0,4.21,27.2,32.64
9/5/2010,0.03,4.28,26.24,33.52
9/6/2010,0.13,2.49,24.15,32.64
9/7/2010,0.45,1.98,24.56,31.61
9/8/2010,0.01,4.32,25.16,32.63
9/9/2010,0.43,2.24,25.79,31.4
9/10/2010,0,3.98,26.23,33.14
9/11/2010,0.07,3.33,26.4,33.49
9/12/2010,0,4.17,26.52,33.22
9/13/2010,0,3.83,26.48,33.27
9/14/2010,1.32,1.72,24.05,31.46
9/15/2010,0.33,2.49,24.86,30.9
9/16/2010,0,2.39,25.08,30.98
9/17/2010,0,4.67,24.97,32.01
9/18/2010,0,4.77,24.78,31.51
9/19/2010,0.12,4.9,24.35,31.83
9/20/2010,0,4.9,23.77,31.21
9/21/2010,0.14,4.99,24.66,31.03
9/22/2010,0,4.45,24.91,31.73
9/23/2010,0.82,1.78,23.95,29.92
9/24/2010,0.2,2.32,25.36,30.78
9/25/2010,0.01,2.37,25.31,30.63
9/26/2010,0,4.65,25.01,31.25
9/27/2010,0,4.84,25.8,32.04
9/28/2010,0.21,1.94,24.87,30.69
9/29/2010,0.99,0.75,23.4,26.41
9/30/2010,0.01,3.53,22.82,30.65
10/1/2010,0,5.08,22.15,29.88
10/2/2010,0,5.03,22.63,30.91
10/3/2010,0,4.58,23.08,30.8
10/4/2010,0,4.88,22.47,29.19
10/5/2010,0,4.41,21.71,28.67
10/6/2010,0,4.47,20.63,27.63
10/7/2010,0,4.75,19.04,27.17
10/8/2010,0,4.64,20.2,28.19
10/9/2010,0,4.97,20.5,29.42
10/10/2010,0,4.86,20.74,29.18
10/11/2010,0,4.34,21.6,29.71
10/12/2010,0.03,1.29,23.38,26.9
10/13/2010,0,2.78,23.44,28.24
10/14/2010,0,1.33,23.92,26.17
10/15/2010,0,4.43,20.65,28.94
10/16/2010,0,4.65,18.05,28.36
10/17/2010,0,3.93,19.34,27.53
10/18/2010,0,4.21,19.66,28.22
10/19/2010,0,3.23,20.71,28.64
10/20/2010,0,3.81,21.44,30.21
10/21/2010,0,4.43,21.92,29.8
10/22/2010,0.01,4.39,21.79,29.81
10/23/2010,0,3.42,22.43,29.22
10/24/2010,0.02,2.78,23.01,29.67
10/25/2010,0.01,3.46,23.65,29.99
10/26/2010,0,3.27,24.4,30.03
10/27/2010,0,3.89,24.45,31.06
10/28/2010,0,3.44,23.94,30.99
10/29/2010,0,3.44,22.82,29.85
10/30/2010,0,3.76,21.53,29.6
10/31/2010,0.71,2.75,21.85,29.15
11/1/2010,0,2.06,23.13,28.33
11/2/2010,0,3.83,22.27,28.87
11/3/2010,0.07,2.9,21.71,27.62
11/4/2010,0.51,1.59,21.49,27.22
11/5/2010,0,3.94,14.77,22.17
11/6/2010,0,4.19,11.93,17.66
11/7/2010,0,3.64,11.12,22.05
11/8/2010,0,3.31,14.31,23.54
11/9/2010,0,4.02,12.7,25.23
11/10/2010,0,3.91,13.62,26.78
11/11/2010,0,3.79,15.78,26.87
11/12/2010,0,3.36,17.51,25.97
11/13/2010,0,3.38,16.51,25.43
11/14/2010,0,3.7,16.1,25.92
11/15/2010,0,3.57,16.48,26.75
11/16/2010,0,3.44,18.8,27.56
11/17/2010,0.01,3.5,19.48,30.15
11/18/2010,0,1.68,19.02,27.67
11/19/2010,0,3.16,16.14,25.71
11/20/2010,0,3.03,16.84,26.47
11/21/2010,0,2.88,17.46,27.27
11/22/2010,0,2.13,19.58,26.79
11/23/2010,0,2.52,18.74,27.32
11/24/2010,0,2.24,18.14,27.44
11/25/2010,0.06,3.01,19.04,27.28
11/26/2010,0,1.55,21.45,26.79
11/27/2010,0,2.52,21.15,28.03
11/28/2010,0.06,2.41,18.66,27.63
11/29/2010,0,3.21,20.29,28.38
11/30/2010,0.01,2.58,21.07,27.84
12/1/2010,0,1.96,14.68,26.76
12/2/2010,0,3.42,10.82,20.85
12/3/2010,0,3.48,9.32,21.45
12/4/2010,0,3.42,11.16,22.67
12/5/2010,0.01,3.05,12.21,23.66
12/6/2010,0,3.44,8.41,15.89
12/7/2010,0,3.53,5.16,14.95
12/8/2010,0,3.53,4.48,17.11
12/9/2010,0.07,0.73,9.59,11.6
12/10/2010,0,3.03,8.56,22.93
12/11/2010,0,2.84,10.74,24.35
12/12/2010,0,2.84,12.6,23.94
12/13/2010,0,2.62,6.66,16.18
12/14/2010,0,3.27,1.51,10.96
12/15/2010,0,3.2,2.28,14.69
12/16/2010,0,2.92,5.46,21.71
12/17/2010,0,3.08,10.7,24.64
12/18/2010,1.15,1.46,15.24,24.33
12/19/2010,0,2.97,13.247,20.99
12/20/2010,0,3.2,9.54,19.32
12/21/2010,0,3.21,9.86,23.43
12/22/2010,0,3.16,12.31,22.64
12/23/2010,0,3.14,11.688,23.23
12/24/2010,0,3.23,9.71,22.16
12/25/2010,0,2.95,11.31,23.04
12/26/2010,0.1,2.41,8.61,18.33
12/27/2010,0,3.44,4.65,12.87
12/28/2010,0,3.48,1.92,16.42
12/29/2010,0,3.07,5.66,21.2
12/30/2010,0,2.34,12.86,23.03
12/31/2010,0,2.95,15.08,24.4
1/1/2011,0,2.13,14.96,24.03
1/2/2011,0,2.9,16.29,25.7
1/3/2011,0,1.96,18.393,26.01
1/4/2011,0,2.71,15.7,26.85
1/5/2011,0,2.62,17.08,25.56
1/6/2011,0.02,2.37,14.65,25.04
1/7/2011,0,3.33,11.5,19.25
1/8/2011,0,3.48,12.95,22.29
1/9/2011,0.01,3.46,10.25,22.36
1/10/2011,0,2.84,15.16,25.61
1/11/2011,0.01,2.88,17.93,27.03
1/12/2011,0,2.17,9.65,20.09
1/13/2011,0,3.55,5.08,16.91
1/14/2011,0,2.84,6.98,20.43
1/15/2011,0,3.63,10.21,22.01
1/16/2011,0,3.18,11.65,24.31
1/17/2011,0.63,0.6,15.79,21.46
1/18/2011,0.01,2.99,15.52,26.51
1/19/2011,0,2.88,19.29,26.82
1/20/2011,0,3.29,17.26,27.7
1/21/2011,0.27,1.94,19.51,26.37
1/22/2011,0,1.03,7.94,20.12
1/23/2011,0,3.91,5.14,19.29
1/24/2011,0,2.45,10.51,22.87
1/25/2011,0.38,1.83,16.42,24.34
1/26/2011,0.03,1.14,14.86,22.9
1/27/2011,0,2.65,9.35,20.67
1/28/2011,0,2.75,9.11,18.95
1/29/2011,0,3.72,9.18,21.39
1/30/2011,0.01,3.89,11.16,22.91
1/31/2011,0,3.44,12.97,25.05
2/1/2011,0,3.12,17.87,26.04
2/2/2011,0.01,3.55,18.38,27.79
2/3/2011,0,2.73,18.94,27.35
2/4/2011,0.01,3.7,18.81,27.5
2/5/2011,0.01,3.46,19.26,26.83
2/6/2011,0,3.27,19.16,27.86
2/7/2011,0.01,3.63,19.29,28.22
2/8/2011,0,4.02,12.82,22.5
2/9/2011,0,3.35,11.69,25.19
2/10/2011,0,3.1,19.27,28.54
2/11/2011,0,1.16,14.84,20
2/12/2011,0.06,1.33,9.85,16.98
2/13/2011,0.01,4.32,7.67,21.76
2/14/2011,0,3.85,10.01,23.16
2/15/2011,0,3.83,9.11,22.71
2/16/2011,0,3.2,13.07,24.77
2/17/2011,0,3.05,15.93,26.35
2/18/2011,0,3.83,14.62,26.13
2/19/2011,0,3.38,14.34,25.77
2/20/2011,0,2.97,14.94,26.15
2/21/2011,0,3.16,17.21,26.52
2/22/2011,0.01,3.16,17.87,28.89
2/23/2011,0,3.55,17.56,28.25
2/24/2011,0,2.73,17.49,27.13
2/25/2011,0,3.36,18.88,27.21
2/26/2011,0.01,3.72,16.98,27.85
2/27/2011,0,3.03,16.32,28.44
2/28/2011,0,3.31,18.56,27.84
3/1/2011,0.36,3.1,18.8,28.17
3/2/2011,0,4.04,16.99,26.49
3/3/2011,0,4.02,15.18,24.14
3/4/2011,0,3.78,15.01,24.99
3/5/2011,0,3.89,15.78,25.64
3/6/2011,0,3.01,17.59,26.79
3/7/2011,0,4.54,14.45,25.96
3/8/2011,0,4.28,14.94,27.73
3/9/2011,0,4.02,19.28,26.73
3/10/2011,0.22,2.43,15.42,26.27
3/11/2011,0.01,4.56,9.75,20.73
3/12/2011,0,4.71,7.59,24.03
3/13/2011,0,4.54,11.69,25.17
3/14/2011,0,4.28,12.16,24.91
3/15/2011,0,4.06,13.27,26.2
3/16/2011,0,4.69,14.43,28.46
3/17/2011,0,4.75,14.61,27.74
3/18/2011,0,5.48,14.3,27.11
3/19/2011,0,5.29,12.36,27.3
3/20/2011,0,4.68,14.26,27.3
3/21/2011,0,4.97,15.95,26.19
3/22/2011,0,5.39,12.62,26.99
3/23/2011,0,5.25,13.8,28.83
3/24/2011,0.01,5.54,15.64,29.28
3/25/2011,0.01,4.48,16.81,28.59
3/26/2011,0.01,4.82,17.39,30.24
3/27/2011,0,5.1,18.08,30.93
3/28/2011,0.01,3.39,19.31,30.2
3/29/2011,1.76,3.1,19.22,30.05
3/30/2011,0.01,5.12,20.51,30.35
3/31/2011,0,4.7,22.01,30.41
4/1/2011,0,4.64,19.28,29.54
4/2/2011,0.02,5.22,15.7,30.19
4/3/2011,0,5.3,18.67,30.04
4/4/2011,0,4.71,19.39,29.5
4/5/2011,0.01,3.3,20.57,30.14
4/6/2011,0,3.94,15.24,26.77
4/7/2011,0,5.28,17,30.74
4/8/2011,0,4.56,18.6,30.13
4/9/2011,0,5.4,17.58,31.28
4/10/2011,0,4.95,19.68,31.88
4/11/2011,0,5.05,19.73,31.61
4/12/2011,0,5.03,19.62,30.6
4/13/2011,0,4.75,18.12,30.43
4/14/2011,0,5.23,15.59,30.84
4/15/2011,0.22,5.2,18.09,31.56
4/16/2011,0.01,4.24,20.27,29.93
4/17/2011,0.64,4.04,18.98,30.15
4/18/2011,0.23,4.95,17.87,31.85
4/19/2011,0,5.27,17.49,29.81
4/20/2011,0,5.51,18.55,30.87
4/21/2011,0,5.92,17.43,30.01
4/22/2011,0,5.79,15.52,29.58
4/23/2011,0,4.92,15.63,29.44
4/24/2011,0.08,4.86,19.75,29.1
4/25/2011,0,4.47,18.51,30.52
4/26/2011,0,5.1,18.62,31.31
4/27/2011,0,5.25,21.86,32.17
4/28/2011,0.11,4.73,20.65,32.99
4/29/2011,0.03,4.84,20.15,31.85
4/30/2011,0.07,3.53,19.01,30.52
5/1/2011,0.01,5.46,18.75,30.85
5/2/2011,0.01,5.2,20.42,30.5
5/3/2011,0,4.99,17.87,30.51
5/4/2011,0,5.33,17.94,31.35
5/5/2011,0.08,2.97,19.05,26.7
5/6/2011,0.26,2.9,19.94,27.59
5/7/2011,0.23,4.84,18.54,31.03
5/8/2011,0,5.21,19.99,31.93
5/9/2011,0,5.4,17.5,32.68
5/10/2011,0,5.36,18.63,32.23
5/11/2011,0,5.53,17.14,33.94
5/12/2011,0,4.02,20.58,32.75
5/13/2011,0,4.67,17.67,30.75
5/14/2011,0.01,4.28,18.98,30.14
5/15/2011,0.55,3.23,18.92,28.43
5/16/2011,0,5.46,16.62,28.5
5/17/2011,0,5.01,17.04,28.6
5/18/2011,0,4.65,16.26,29.7
5/19/2011,0,4.86,16.44,33.24
5/20/2011,0,4.02,18.63,32.31
5/21/2011,0,5.01,18.77,33.38
5/22/2011,0,5.64,19.41,33
5/23/2011,0,4.06,18.54,30.76
5/24/2011,0,5.48,18.75,31.45
5/25/2011,0,5.44,17.12,30.67
5/26/2011,0,3.29,17.82,29.87
5/27/2011,0.48,4.11,19.85,31.42
5/28/2011,0.14,4.84,19.02,32.69
5/29/2011,0.01,5.42,18.59,31.5
5/30/2011,0,5.31,18.89,31.68
5/31/2011,0,5.53,19.84,31.4
6/1/2011,0,5.33,17.49,31.28
6/2/2011,0,5.78,17.84,30.93
6/3/2011,0,5.59,18.36,31.13
6/4/2011,0,5.44,19.09,31.35
6/5/2011,0,5.63,17.97,31.84
6/6/2011,0,4.56,17.84,32.79
6/7/2011,0,4,18.12,32.39
6/8/2011,0,3.59,20.47,30.83
6/9/2011,0,1.79,20.23,28.98
6/10/2011,0,4.04,20.54,32.2
6/11/2011,0.05,5.01,20.9,34.24
6/12/2011,0.11,3.61,20.8,33.62
6/13/2011,0.09,4.73,19.84,33.62
6/14/2011,0,5.01,20.81,33.73
6/15/2011,2.11,4.32,20.92,35.15
6/16/2011,0,5.18,18.27,34.16
6/17/2011,0,4.06,20.46,33.85
6/18/2011,1.27,3.16,20.49,33.13
6/19/2011,0,4.21,20.99,33.38
6/20/2011,0,4.35,19.79,32.18
6/21/2011,0,4.69,21.71,32.63
6/22/2011,0,4,21.86,34.36
6/23/2011,0.41,2.97,21.99,31.85
6/24/2011,0,4.19,21.16,32.68
6/25/2011,0.01,3.98,21.56,33.5
6/26/2011,0.01,3.27,22.62,31.61
6/27/2011,0,2.97,23.12,32.95
6/28/2011,0.42,1.36,22.15,28.75
6/29/2011,0.28,2.19,21.98,30.22
6/30/2011,0.24,2.04,21.15,31.44
7/1/2011,0.16,3.01,22.04,31.8
7/2/2011,0.1,2.77,21.81,31.13
7/3/2011,0.56,2.3,20.96,30.64
7/4/2011,0.01,4.15,22.14,32.37
7/5/2011,0,3.78,22.62,32.58
7/6/2011,0.17,1.55,23.87,29.46
7/7/2011,2.14,1.12,22.79,27.57
7/8/2011,0.01,4.15,22.79,32.19
7/9/2011,0,4.21,23.29,31.86
7/10/2011,0,4.5,24.13,33.94
7/11/2011,0.76,3.16,23.64,32.85
7/12/2011,0.14,3.94,23.71,33.28
7/13/2011,1.01,3.68,23.27,32.44
7/14/2011,1.03,4.62,23.83,33.27
7/15/2011,0.01,4.82,24.7,33.23
7/16/2011,0.22,5.42,23.8,34.81
7/17/2011,2.5,3.36,22.67,33.07
7/18/2011,0,4.28,23.58,33.36
7/19/2011,0.29,4.21,24.06,32.71
7/20/2011,0.01,4.04,24.97,33.51
7/21/2011,0,3.91,25.79,33.91
7/22/2011,1.32,2.64,24.06,31.8
7/23/2011,0,4.8,24.18,34.2
7/24/2011,0,4.35,25.9,34.08
7/25/2011,0.06,3.21,25.18,34.25
7/26/2011,0.1,2.77,25.24,31.66
7/27/2011,0,3.25,24.93,32.43
7/28/2011,0,5.48,25.57,33.69
7/29/2011,0,5.07,26.03,33.74
7/30/2011,0,5.1,25.51,34.03
7/31/2011,0,4.49,25.69,34.02
8/1/2011,0.79,2.39,24.79,32.34
8/2/2011,0.1,4.04,24.99,33.29
8/3/2011,0.21,4.07,25.05,33.02
8/4/2011,0,4.64,25.34,33.95
8/5/2011,0,4.92,25.29,34.87
8/6/2011,1.02,3.81,24.25,34.21
8/7/2011,0.14,1.91,23.86,32.71
8/8/2011,0.05,2.09,24.46,29.74
8/9/2011,0.7,2.45,24.92,31.33
8/10/2011,0.74,2.49,24.03,30.32
8/11/2011,0.01,4.32,24.94,31.74
8/12/2011,0,3.08,25.31,30.93
8/13/2011,0.68,4.54,25.02,34.09
8/14/2011,1.32,3.4,24.53,33.41
8/15/2011,1.07,2.78,23.59,31.06
8/16/2011,0.28,3.98,24.66,31.72
8/17/2011,0,4.8,25.87,34.61
8/18/2011,0.85,2.71,24.99,32.64
8/19/2011,0.16,2.56,24.94,31.28
8/20/2011,0.04,3.42,24.73,32.22
8/21/2011,0,4.86,26.1,33.61
8/22/2011,0.07,3.31,26.26,33.55
8/23/2011,1.98,3.14,24,32.83
8/24/2011,0,4.65,25.75,33.8
8/25/2011,0.12,3.38,24.87,30.08
8/26/2011,0,5.07,25.24,33.09
8/27/2011,0.01,4.37,26.68,33.16
8/28/2011,0,4.11,26.22,31.35
8/29/2011,0.01,1.23,24.93,28.48
8/30/2011,0.28,1.21,24.25,29.31
8/31/2011,0.41,2.15,23.87,31.87
9/1/2011,0.15,3.07,24.58,32.29
9/2/2011,0.04,3.08,24.38,32.02
9/3/2011,0.09,3.38,24.09,31.04
9/4/2011,0,3.29,24.93,32.16
9/5/2011,0.01,4.8,25.84,33.1
9/6/2011,0,3.72,25.32,32.52
9/7/2011,2.02,3.4,21.88,32.07
9/8/2011,0,4.77,25.76,32.39
9/9/2011,0.02,3.93,26.39,33.76
9/10/2011,0,4.02,26.15,33.67
9/11/2011,0,3.87,26.74,33.61
9/12/2011,0.09,2.62,25.41,31.37
9/13/2011,0.85,4.07,24.45,32.93
9/14/2011,0,4.93,25.1,32.67
9/15/2011,0,4.97,25.14,32.09
9/16/2011,0,4.97,25.48,32.81
9/17/2011,0,4.86,24.98,32.42
9/18/2011,0,4.26,24.95,32.44
9/19/2011,0,4.21,25.26,32.26
9/20/2011,0,4,26.05,32.74
9/21/2011,0,4,26.5,32.46
9/22/2011,0,2.07,25.83,31.06
9/23/2011,0.01,3.33,25.43,32.97
9/24/2011,0.45,2.43,25.15,30.52
9/25/2011,0.5,2.34,24.3,30.24
9/26/2011,0.01,1.27,24.37,26.69
9/27/2011,0.1,4.04,24.25,32.12
9/28/2011,0.01,4.35,24.93,32.7
9/29/2011,0.44,3.05,24.62,31.86
9/30/2011,0.01,3.7,25.01,31.88
10/1/2011,0,4.32,23.63,30.98
10/2/2011,0,4.28,22.09,30.6
10/3/2011,0,3.53,23.7,29.97
10/4/2011,0,4.13,23.51,29.25
10/5/2011,0,3.98,22,29.54
10/6/2011,0,3.64,22.16,29.51
10/7/2011,0.02,3.83,21.94,29.96
10/8/2011,1.02,1.46,21.57,26.57
10/9/2011,0.09,3.46,22.88,29.07
10/10/2011,0,4.11,23.5,30.86
10/11/2011,0,4.13,24.43,31.29
10/12/2011,0,3.87,24.82,31.49
10/13/2011,0,3.87,24.72,31.17
10/14/2011,0,2.69,24.87,28.97
10/15/2011,0,1.4,24.73,27.33
10/16/2011,2.4,0.67,21.74,27.11
10/17/2011,0.51,0.84,21.74,24.48
10/18/2011,1.2,0.26,23.76,26.18
10/19/2011,0.24,0.52,21.68,26.54
10/20/2011,0,3.23,19.55,23.21
10/21/2011,0,4.24,17.19,23.02
10/22/2011,0,4.09,16.96,25.45
10/23/2011,0,3.14,19.31,27.25
10/24/2011,0,3.38,20.59,26.57
10/25/2011,0,3.83,19.73,27.45
10/26/2011,0,3.79,20.92,28.71
10/27/2011,0,2.39,22.31,28.98
10/28/2011,4.61,1.83,22.48,29.76
10/29/2011,0.29,2.37,23.04,29.67
10/30/2011,0.15,1.14,21.54,25.8
10/31/2011,3.37,1.55,21.7,27.71
11/1/2011,0,3.7,20.65,27.27
11/2/2011,0,3.5,21.27,26.86
11/3/2011,0,3.35,20.76,27.04
11/4/2011,0,3.36,16.98,26.11
11/5/2011,0,3.59,15.5,24.36
11/6/2011,0.01,3.16,19.02,26.42
11/7/2011,0,3.68,19.72,26.44
11/8/2011,0,3.14,20.151,27.176
11/9/2011,0,3.68,19.981,26.527
11/10/2011,0,3.64,18.747,26.158
11/11/2011,0,3.36,16.887,22.19
11/12/2011,0,3.4,15.674,24.419
11/13/2011,0,2.86,18.385,26.173
11/14/2011,0,2.34,20.605,27.648
11/15/2011,0,2.75,22.527,29.206
11/16/2011,0,3.55,23.255,29.453
11/17/2011,0,3.33,23.605,30.738
11/18/2011,0.96,1.12,21.697,25.276
11/19/2011,0.07,3.12,22.408,27.535
11/20/2011,0.03,2.09,22.714,27.039
11/21/2011,0,2.92,22.381,28.184
11/22/2011,0.07,3.29,22.277,27.248
11/23/2011,0,3.4,22.159,28.169
11/24/2011,0,3.08,20.562,26.652
11/25/2011,0,2.97,19.231,25.237
11/26/2011,0,3.16,19.943,25.989
11/27/2011,0,3.2,20.391,26.679
11/28/2011,0,3.35,19.127,27.144
11/29/2011,0.01,2.84,17.993,24.512
11/30/2011,0,3.2,14.633,23.236
12/1/2011,0,3.35,12.26,22.454
12/2/2011,0,2.17,16.987,23.766
12/3/2011,0,2.95,17.336,24.654
12/4/2011,0.03,2.52,18.566,25.603
12/5/2011,0.02,3.12,20.166,25.844
12/6/2011,0,2.97,19.54,26.173
12/7/2011,0,2.24,17.201,26.503
12/8/2011,0,2.71,13.668,20.799
12/9/2011,0,2.39,18.616,25.6
12/10/2011,0.06,2.37,21.027,26.731
12/11/2011,0.07,1.57,20.039,25.72
12/12/2011,0.01,3.16,19.914,27.158
12/13/2011,0.07,2.5,20.251,25.827
12/14/2011,0.01,2.6,19.256,24.663
12/15/2011,0,1.87,19.492,24.813
12/16/2011,0,2.34,20.455,26.208
12/17/2011,0,3.03,19.289,25.457
12/18/2011,0,3.08,17.478,23.965
12/19/2011,0,2.99,16.784,23.403
12/20/2011,0,2.28,18.773,24.477
12/21/2011,0,2.99,19.06,26.222
12/22/2011,0,2.75,19.756,26.676
12/23/2011,0,3.12,20.522,27.715
12/24/2011,0,2.28,20.636,27.051
12/25/2011,0.01,2.45,20.749,27.025
12/26/2011,0,2.82,20.794,27.431
12/27/2011,0,2.34,20.481,26.507
12/28/2011,0,3.44,13.554,20.907
12/29/2011,0,3.07,13.741,22.76
12/30/2011,0,3.31,13.551,24.887
12/31/2011,0,3.25,16.624,26.572
